id,e_number,name,common_name,slug,category,origin,risk_score,longevity_impact,adi_value,adi_source,children_note,health_effects,common_products,avoidance_tips,natural_alternatives,short_description,long_description,meta_title,meta_description,scientific_studies,livsmedelsverket_data,created_at,updated_at,is_published
c0b760c3-afeb-4369-b1b4-24453e94f962,E160c,Paprikaextrakt,Paprika extract,e160c-paprikaextrakt,Färgämne,Oklart ursprung,3,Neutral,1.5,EFSA,Generellt säkert för barn men kan orsaka allergiska reaktioner hos paprika-allergiker.,"{""benefits"":[""Naturlig orange/röd färg"",""Antioxidant"",""Vitamin C""],""suspected"":[],""documented"":[""Allergiska reaktioner hos paprika-allergiker""],""risk_groups"":[""Paprika-allergiker"",""Nattskuggeväxter-allergiker""]}","[{""category"":""Ost"",""products"":[""Färgad ost"",""Cheddar""],""average_amount"":""10-200mg/kg""},{""category"":""Snacks"",""products"":[""Paprika-chips"",""Kryddade nötter""],""average_amount"":""100-1000mg/kg""},{""category"":""Kryddor"",""products"":[""Paprikapulver"",""Kryddblandningar""],""average_amount"":""Natural levels""}]","[""Begränsa intaget av processade livsmedel"",""Välj naturliga alternativ när möjligt""]","[""Naturliga alternativ"",""Ekologiska produkter"",""Hemgjorda alternativ""]",Paprikaextrakt är ett livsmedelstillsats som klassificeras som färgämne.,Paprikaextrakt (E160c) är ett färgämne som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.,E160c Paprikaextrakt - lågrisk Färgämne | E-ämnen Guide,"E160c (Paprikaextrakt) - Information om detta färgämne. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 14:32:02.139336+00,2025-09-17 09:09:03.602554+00,true
c1a58e83-4433-40b3-aa99-90eb818951b4,E150b,Sockerkulör (sulfit-ammoniakprocess),Kaustiksulfitprocessen,e150b-sockerkulor-kaustiksulfit,Färgämne,Oklart ursprung,3,Neutral,,Ej fastställt,Säkert för barn,"{""neutral"":[""Vanlig livsmedelsfärg""],""negative"":[],""positive"":[""Naturligt ursprung från socker""]}","{""note"":""Vanligt i mörka drycker"",""categories"":[""Läsk"",""Öl"",""Såser"",""Bakverk""]}","[""Begränsa intaget av processade livsmedel"",""Välj naturliga alternativ när möjligt""]","[""Naturliga alternativ"",""Ekologiska produkter"",""Hemgjorda alternativ""]",Sockerkulör (sulfit-ammoniakprocess) är ett livsmedelstillsats som klassificeras som färgämne.,Sockerkulör (sulfit-ammoniakprocess) (E150b) är ett färgämne som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.,E150b Sockerkulör (sulfit-ammoniakprocess) - lågrisk Färgämn,"E150b (Sockerkulör (sulfit-ammoniakprocess)) - Information om detta färgämne. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 16:21:34.824459+00,2025-09-17 09:08:50.586986+00,true
c2066fdd-5a86-45cd-a3c5-8635c2f07f39,E430,Polyoxyetylen (8) stearate,Polyoxyl Stearate,e430-polyoxyl-stearate,Emulgeringsmedel,Syntetiskt emulgeringsmedel,3,Neutral,,,,,,"[""Begränsa processade livsmedel"",""Läs ingrediensförteckningar"",""Välj naturliga alternativ""]","[""Lecithin"",""Äggula"",""Naturliga emulgeringsmedel""]",Polyoxyetylen (8) stearate är ett livsmedelstillsats som klassificeras som emulgeringsmedel.,Polyoxyetylen (8) stearate (E430) är ett emulgeringsmedel som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.,E430 Polyoxyetylen (8) stearate - lågrisk Emulgeringsmedel |,"E430 (Polyoxyetylen (8) stearate) - Information om detta emulgeringsmedel. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 16:11:10.450339+00,2025-09-17 09:09:06.349279+00,true
c26d266a-2d58-4bcd-8dd2-d1300fda4f32,E355,Adipinsyra,Hexandisyra,e355-adipinsyra,Antioxidationsmedel,Oklart ursprung,3,Neutral,5,mg/kg kroppsvikt/dag - EFSA,Säkert för barn inom gränser,"{""neutral"":[""Syrlig smak""],""negative"":[],""positive"":[""pH-kontroll""]}","{""note"":""Syrlig smakgivare"",""categories"":[""Dryckespulver"",""Geléprodukter""]}","[""Begränsa intaget av processade livsmedel"",""Välj naturliga alternativ när möjligt""]","[""Naturliga alternativ"",""Ekologiska produkter"",""Hemgjorda alternativ""]",Adipinsyra är ett livsmedelstillsats som klassificeras som antioxidationsmedel.,Adipinsyra (E355) är ett antioxidationsmedel som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.,E355 Adipinsyra - lågrisk Antioxidationsmedel | E-ämnen Guid,"E355 (Adipinsyra) - Information om detta antioxidationsmedel. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 16:30:24.54971+00,2025-09-17 09:09:08.636497+00,true
c31eb385-d977-42d4-9e5b-18e9552d3c3c,E428,Gellan,Mikrobiell polysackarid,e428-gellan,"Emulgerings-, stabiliserings-, förtjocknings- och geleringsmedel",Oklart ursprung,3,Neutral,,Quantum satis,Säkert för barn,"{""neutral"":[""Hög koncentrationseffekt""],""negative"":[],""positive"":[""Mycket effektiv"",""Naturlig från bakterier""]}","{""note"":""Mycket effektiv"",""categories"":[""Drycker"",""Konfekt"",""Vegetariska produkter""]}","[""Begränsa intaget av processade livsmedel"",""Välj naturliga alternativ när möjligt""]","[""Naturliga alternativ"",""Ekologiska produkter"",""Hemgjorda alternativ""]","Gellan är ett livsmedelstillsats som klassificeras som emulgerings-, stabiliserings-, förtjocknings- och geleringsmedel.","Gellan (E428) är ett emulgerings-, stabiliserings-, förtjocknings- och geleringsmedel som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.","E428 Gellan - lågrisk Emulgerings-, stabiliserings-, förtjoc","E428 (Gellan) - Information om detta emulgerings-, stabiliserings-, förtjocknings- och geleringsmedel. Hälsoeffekter, användningsområden och säkerhetsaspekter. ",,,2025-09-15 16:24:25.464942+00,2025-09-17 09:08:54.499639+00,true
c42206a7-9ace-4a5b-a3fb-5f90e5cbd489,E154,Brunfärgämne FK,Brown FK,e154-brunfargamne-fk,Färgämne,Oklart ursprung,3,Neutral,,,,,,"[""Begränsa intaget av processade livsmedel"",""Välj naturliga alternativ när möjligt""]","[""Naturliga alternativ"",""Ekologiska produkter"",""Hemgjorda alternativ""]",Brunfärgämne FK är ett livsmedelstillsats som klassificeras som färgämne.,Brunfärgämne FK (E154) är ett färgämne som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.,E154 Brunfärgämne FK - lågrisk Färgämne | E-ämnen Guide,"E154 (Brunfärgämne FK) - Information om detta färgämne. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 15:07:23.423761+00,2025-09-17 09:09:05.121398+00,true
c5022000-0d00-4f6c-894d-cc6543b1f273,E517,Ammoniumsulfat,,e517-ammoniumsulfat,Övriga tillsatser,Oklart ursprung,3,Neutral,,,,,,"[""Begränsa intaget av processade livsmedel"",""Välj naturliga alternativ när möjligt""]","[""Naturliga alternativ"",""Ekologiska produkter"",""Hemgjorda alternativ""]",Ammoniumsulfat är ett livsmedelstillsats som klassificeras som övriga tillsatser.,Ammoniumsulfat (E517) är ett övriga tillsatser som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.,E517 Ammoniumsulfat - lågrisk Övriga tillsatser | E-ämnen Gu,"E517 (Ammoniumsulfat) - Information om detta övriga tillsatser. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 17:45:11.847197+00,2025-09-17 09:08:55.942192+00,true
c772e0db-84e5-4258-99e4-52cf0b963486,E1505,Trietylcitrat,,e1505-trietylcitrat,Övriga tillsatser,Oklart ursprung,3,Neutral,,,,,,"[""Begränsa intaget av processade livsmedel"",""Välj naturliga alternativ när möjligt""]","[""Naturliga alternativ"",""Ekologiska produkter"",""Hemgjorda alternativ""]",Trietylcitrat är ett livsmedelstillsats som klassificeras som övriga tillsatser.,Trietylcitrat (E1505) är ett övriga tillsatser som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.,E1505 Trietylcitrat - lågrisk Övriga tillsatser | E-ämnen Gu,"E1505 (Trietylcitrat) - Information om detta övriga tillsatser. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 17:45:11.847197+00,2025-09-17 09:08:59.884404+00,true
c77ae27d-9f23-4e62-9a7b-23c1f90580b1,E627,Dinatriumguanylat,Natriumsalt av guanylsyra,e627-dinatriumguanylat,Övriga tillsatser,Oklart ursprung,3,Neutral,,Quantum satis,Säkert för barn,"{""neutral"":[""Synergistisk effekt""],""negative"":[],""positive"":[""Kraftfull smakförstärkare""]}","{""note"":""Kombineras med MSG"",""categories"":[""Snacks"",""Kryddmixer"",""Färdigrätter""]}","[""Begränsa intaget av processade livsmedel"",""Välj naturliga alternativ när möjligt""]","[""Naturliga alternativ"",""Ekologiska produkter"",""Hemgjorda alternativ""]",Dinatriumguanylat är ett livsmedelstillsats som klassificeras som övriga tillsatser.,Dinatriumguanylat (E627) är ett övriga tillsatser som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.,E627 Dinatriumguanylat - lågrisk Övriga tillsatser | E-ämnen,"E627 (Dinatriumguanylat) - Information om detta övriga tillsatser. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 16:28:46.013759+00,2025-09-17 09:08:54.246636+00,true
c789657f-9dbd-43d4-bde1-d9f2dd0b46d3,E325,Natriumlaktat,Sodium Lactate,e325-natriumlaktat,Surhetsreglerande medel,Oklart ursprung,3,Neutral,,,,,,"[""Begränsa intaget av processade livsmedel"",""Välj naturliga alternativ när möjligt""]","[""Naturliga alternativ"",""Ekologiska produkter"",""Hemgjorda alternativ""]",Natriumlaktat är ett livsmedelstillsats som klassificeras som surhetsreglerande medel.,Natriumlaktat (E325) är ett surhetsreglerande medel som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.,E325 Natriumlaktat - lågrisk Surhetsreglerande medel | E-ämn,"E325 (Natriumlaktat) - Information om detta surhetsreglerande medel. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 15:11:05.617617+00,2025-09-17 09:09:05.702706+00,true
c80a8295-d981-453c-a0ac-33dd0f3ffdda,E407,Karragenan,Carrageenan,e407-karragenan,Förtjockningsmedel,Naturligt eller syntetiskt förtjockningsmedel,2,Neutral,15,EFSA,Kan orsaka magtarmbesvär. Begränsa för känsliga barn.,"{""benefits"":[""Naturlig förtjockning"",""Vegansk gelatinalternativ""],""suspected"":[""IBS-förvärring"",""Tarmbarriärskador""],""documented"":[""Mag-tarmirritationer"",""Inflammatoriska reaktioner""],""risk_groups"":[""Personer med IBS"",""Känsliga mag-tarmsystem"",""Spädbarn""]}","[{""category"":""Mejeri"",""products"":[""Grädde"",""Glass"",""Yoghurt""],""average_amount"":""0.01-0.5%""},{""category"":""Kött-alternativ"",""products"":[""Vegetarisk korv"",""Veganskt kött""],""average_amount"":""0.1-1%""},{""category"":""Desserter"",""products"":[""Pudding"",""Mousse"",""Gelé""],""average_amount"":""0.05-0.8%""}]","[""Generellt säkra"",""Drick mycket vatten"",""Börja med små mängder""]","[""Agar-agar"",""Guarkärnmjöl"",""Pektin"",""Majsstärkelse""]",Karragenan är ett livsmedelstillsats som klassificeras som förtjockningsmedel.,Karragenan (E407) är ett förtjockningsmedel som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.,E407 Karragenan - lågrisk Förtjockningsmedel | E-ämnen Guide,"E407 (Karragenan) - Information om detta förtjockningsmedel. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 14:20:27.057734+00,2025-09-17 09:09:01.862616+00,true
c8b32ae7-cfc2-4a88-a262-930c681e2dc1,E300,Askorbinsyra,Vitamin C,e300-askorbinsyra,Antioxidationsmedel,Oklart ursprung,3,Neutral,,WHO,Säkert - det är vitamin C som kroppen behöver dagligen.,"{""benefits"":[""Vitamin C"",""Antioxidant"",""Förhindrar skörbjugg"",""Stärker immunförsvaret""],""suspected"":[],""documented"":[],""risk_groups"":[]}","[{""category"":""Juice"",""products"":[""Apelsinjuice"",""Äppeljuice"",""Multivitamin""],""average_amount"":""100-500mg/l""},{""category"":""Konserver"",""products"":[""Fruktkonserver"",""Sylt"",""Marmelad""],""average_amount"":""100-1000mg/kg""},{""category"":""Kosttillskott"",""products"":[""C-vitamintabletter"",""Multivitaminer""],""average_amount"":""500-1000mg/tablett""}]","[""Begränsa intaget av processade livsmedel"",""Välj naturliga alternativ när möjligt""]","[""Naturliga alternativ"",""Ekologiska produkter"",""Hemgjorda alternativ""]",Askorbinsyra är ett livsmedelstillsats som klassificeras som antioxidationsmedel.,Askorbinsyra (E300) är ett antioxidationsmedel som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.,E300 Askorbinsyra - lågrisk Antioxidationsmedel | E-ämnen Gu,"E300 (Askorbinsyra) - Information om detta antioxidationsmedel. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 14:17:17.500571+00,2025-09-17 09:09:01.292879+00,true
c96078e6-6883-426d-998f-c4a8d0a080bd,E904,Schellack,Shellac,e904-schellack,Ytbehandlingsmedel,Oklart ursprung,3,Neutral,,,,,,"[""Begränsa intaget av processade livsmedel"",""Välj naturliga alternativ när möjligt""]","[""Naturliga alternativ"",""Ekologiska produkter"",""Hemgjorda alternativ""]",Schellack är ett livsmedelstillsats som klassificeras som ytbehandlingsmedel.,Schellack (E904) är ett ytbehandlingsmedel som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.,E904 Schellack - lågrisk Ytbehandlingsmedel | E-ämnen Guide,"E904 (Schellack) - Information om detta ytbehandlingsmedel. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 15:11:05.617617+00,2025-09-17 09:08:49.634456+00,true
cad019dd-7770-4cfb-9be2-8e3c520f0e14,E351,Kaliummalat,Kaliumsalt av äppelsyra,e351-kaliummalat,Antioxidationsmedel,Oklart ursprung,3,Neutral,,Quantum satis,Fördelaktigt för barn (kalium),"{""neutral"":[""pH-regulator""],""negative"":[],""positive"":[""Kaliumkälla"",""Från äppelsyra""]}","{""note"":""Kaliumförstärkt"",""categories"":[""Sportdrycker"",""Funktionella livsmedel""]}","[""Begränsa intaget av processade livsmedel"",""Välj naturliga alternativ när möjligt""]","[""Naturliga alternativ"",""Ekologiska produkter"",""Hemgjorda alternativ""]",Kaliummalat är ett livsmedelstillsats som klassificeras som antioxidationsmedel.,Kaliummalat (E351) är ett antioxidationsmedel som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.,E351 Kaliummalat - lågrisk Antioxidationsmedel | E-ämnen Gui,"E351 (Kaliummalat) - Information om detta antioxidationsmedel. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 16:30:24.54971+00,2025-09-17 09:08:51.179504+00,true
cae80d66-cac1-4d6c-bedb-10034b608dc4,E290,Koldioxid,Carbon dioxide,e290-koldioxid,Konserveringsmedel,Syntetiskt konserveringsmedel,4,Neutral,,EFSA,Mycket säkert för barn. Naturlig gas som finns i atmosfären och andas ut av kroppen.,"{""benefits"":[""Naturlig konservering"",""Skapar kolsyra"",""Antimikrobiell"",""Helt naturlig""],""suspected"":[],""documented"":[],""risk_groups"":[]}","[{""category"":""Läsk"",""products"":[""Coca-Cola"",""Sprite"",""All kolsyrad dryck""],""average_amount"":""3-8g/l""},{""category"":""Öl"",""products"":[""All öl"",""Cider""],""average_amount"":""4-6g/l""},{""category"":""Vatten"",""products"":[""Mineralvatten"",""Sodavatten""],""average_amount"":""2-8g/l""}]","[""Begränsa intaget"",""Välj färska produkter när möjligt"",""Läs etiketter noga""]","[""Salt"",""Socker"",""Naturlig fermentering"",""Frysning""]",Konserveringsmedel som förhindrar bakterietillväxt och förlänger hållbarheten.,"Koldioxid (E290) är ett konserveringsmedel som används för att förhindra tillväxt av skadliga bakterier, jäst och mögel i livsmedel. Medan det hjälper till att bibehålla livsmedelssäkerheten, kan vissa konserveringsmedel orsaka allergiska reaktioner eller störa den naturliga tarmfloran vid höga intag.",E290 Koldioxid - lågrisk Konserveringsmedel | E-ämnen Guide,"E290 (Koldioxid) - Information om detta konserveringsmedel. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 14:25:12.935406+00,2025-09-17 09:09:03.423602+00,true
cc324098-266c-415c-9f31-39069ac98e75,E363,Bärnstenssyra,Succinic acid,e363-barnstenssyra,Antioxidationsmedel,Oklart ursprung,3,Neutral,,Quantum satis,Säkert för barn,"{""neutral"":[""Teknisk användning""],""negative"":[],""positive"":[""Naturlig syra"",""pH-kontroll""]}","{""note"":""Naturlig syra"",""categories"":[""Drycker"",""Vissa livsmedel""]}","[""Begränsa intaget av processade livsmedel"",""Välj naturliga alternativ när möjligt""]","[""Naturliga alternativ"",""Ekologiska produkter"",""Hemgjorda alternativ""]",Bärnstenssyra är ett livsmedelstillsats som klassificeras som antioxidationsmedel.,Bärnstenssyra (E363) är ett antioxidationsmedel som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.,E363 Bärnstenssyra - lågrisk Antioxidationsmedel | E-ämnen G,"E363 (Bärnstenssyra) - Information om detta antioxidationsmedel. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 16:30:24.54971+00,2025-09-17 09:09:07.679734+00,true
cd32ddf7-615d-4609-be9b-dada847a5178,E949,Väte,,e949-vate,Övriga tillsatser,Oklart ursprung,3,Neutral,,,,,,"[""Begränsa intaget av processade livsmedel"",""Välj naturliga alternativ när möjligt""]","[""Naturliga alternativ"",""Ekologiska produkter"",""Hemgjorda alternativ""]",Väte är ett livsmedelstillsats som klassificeras som övriga tillsatser.,Väte (E949) är ett övriga tillsatser som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.,E949 Väte - lågrisk Övriga tillsatser | E-ämnen Guide,"E949 (Väte) - Information om detta övriga tillsatser. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 17:45:11.847197+00,2025-09-17 09:08:58.262644+00,true
cec69ddc-3f0e-4e69-9f07-2180d6240d65,E405,Propylenglykolalginat,Propylene Glycol Alginate,e405-propylenglykolalginat,Emulgeringsmedel,Syntetiskt emulgeringsmedel,3,Neutral,20,WHO/EFSA,,,,"[""Begränsa processade livsmedel"",""Läs ingrediensförteckningar"",""Välj naturliga alternativ""]","[""Lecithin"",""Äggula"",""Naturliga emulgeringsmedel""]",Propylenglykolalginat är ett livsmedelstillsats som klassificeras som emulgeringsmedel.,Propylenglykolalginat (E405) är ett emulgeringsmedel som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.,E405 Propylenglykolalginat - lågrisk Emulgeringsmedel | E-äm,"E405 (Propylenglykolalginat) - Information om detta emulgeringsmedel. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 15:07:23.423761+00,2025-09-17 09:09:05.050124+00,true
cef464c3-cf99-49c5-90e4-ae98b2494fcf,E943b,Isobutan,,e943b-isobutan,Övriga tillsatser,Oklart ursprung,3,Neutral,,,,,,"[""Begränsa intaget av processade livsmedel"",""Välj naturliga alternativ när möjligt""]","[""Naturliga alternativ"",""Ekologiska produkter"",""Hemgjorda alternativ""]",Isobutan är ett livsmedelstillsats som klassificeras som övriga tillsatser.,Isobutan (E943b) är ett övriga tillsatser som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.,E943b Isobutan - lågrisk Övriga tillsatser | E-ämnen Guide,"E943b (Isobutan) - Information om detta övriga tillsatser. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 17:45:11.847197+00,2025-09-17 09:08:58.146056+00,true
cf27fe4b-8349-464d-b7f3-d311abe23c98,E302,Kalciumaskorbat,Calcium Ascorbate,e302-kalciumaskorbat,Antioxidant,Oklart ursprung,3,Neutral,,,,,,"[""Begränsa intaget av processade livsmedel"",""Välj naturliga alternativ när möjligt""]","[""Naturliga alternativ"",""Ekologiska produkter"",""Hemgjorda alternativ""]",Kalciumaskorbat är ett livsmedelstillsats som klassificeras som antioxidant.,Kalciumaskorbat (E302) är ett antioxidant som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.,E302 Kalciumaskorbat - lågrisk Antioxidant | E-ämnen Guide,"E302 (Kalciumaskorbat) - Information om detta antioxidant. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 15:07:23.423761+00,2025-09-17 09:08:47.414852+00,true
cf2f8e88-0d31-499d-8e02-9148db99ce44,E472e,Mono- och diglyceriders mono- och diacetylvinsyraestrar,DATEM,e472e-datem,"Emulgerings-, stabiliserings-, förtjocknings- och geleringsmedel",Oklart ursprung,3,Neutral,,Quantum satis,Säkert för barn,"{""neutral"":[""Komplex kemi""],""negative"":[],""positive"":[""Förbättrar degstruktur""]}","{""note"":""Professionell degförbättrare"",""categories"":[""Industriellt bröd"",""Bakverk""]}","[""Begränsa intaget av processade livsmedel"",""Välj naturliga alternativ när möjligt""]","[""Naturliga alternativ"",""Ekologiska produkter"",""Hemgjorda alternativ""]","Mono- och diglyceriders mono- och diacetylvinsyraestrar är ett livsmedelstillsats som klassificeras som emulgerings-, stabiliserings-, förtjocknings- och geleringsmedel.","Mono- och diglyceriders mono- och diacetylvinsyraestrar (E472e) är ett emulgerings-, stabiliserings-, förtjocknings- och geleringsmedel som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.",E472e Mono- och diglyceriders mono- och diacetylvinsyraestra,"E472e (Mono- och diglyceriders mono- och diacetylvinsyraestrar) - Information om detta emulgerings-, stabiliserings-, förtjocknings- och geleringsmedel. Hälsoef",,,2025-09-15 16:34:43.573608+00,2025-09-17 09:08:52.682041+00,true
d0b15d5b-6416-4ecd-a870-29ab5c03046a,E150c,Sockerkulör (ammoniaksulfit-process),Ammoniakprocessen,e150c-sockerkulor-ammoniak,Färgämne,Oklart ursprung,3,Neutral,,Ej fastställt,Måttlig användning för barn,"{""neutral"":[""Vanligt använt""],""negative"":[""Kan innehålla 4-metylimidazol""],""positive"":[""Naturligt ursprung""]}","{""note"":""Vanligt i mörka drycker"",""categories"":[""Cola"",""Mörka läsk"",""Såser""]}","[""Begränsa intaget av processade livsmedel"",""Välj naturliga alternativ när möjligt""]","[""Naturliga alternativ"",""Ekologiska produkter"",""Hemgjorda alternativ""]",Sockerkulör (ammoniaksulfit-process) är ett livsmedelstillsats som klassificeras som färgämne.,Sockerkulör (ammoniaksulfit-process) (E150c) är ett färgämne som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.,E150c Sockerkulör (ammoniaksulfit-process) - lågrisk Färgämn,"E150c (Sockerkulör (ammoniaksulfit-process)) - Information om detta färgämne. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 16:21:34.824459+00,2025-09-17 09:09:06.853008+00,true
d1c5b41b-4708-4586-888b-c50573a197b2,E554,Natriumaluminiumsilikat,,e554-natriumaluminiumsilikat,Övriga tillsatser,Oklart ursprung,3,Neutral,,,,,,"[""Begränsa intaget av processade livsmedel"",""Välj naturliga alternativ när möjligt""]","[""Naturliga alternativ"",""Ekologiska produkter"",""Hemgjorda alternativ""]",Natriumaluminiumsilikat är ett livsmedelstillsats som klassificeras som övriga tillsatser.,Natriumaluminiumsilikat (E554) är ett övriga tillsatser som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.,E554 Natriumaluminiumsilikat - lågrisk Övriga tillsatser | E,"E554 (Natriumaluminiumsilikat) - Information om detta övriga tillsatser. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 17:45:11.847197+00,2025-09-17 09:08:57.654222+00,true
d1e16f96-9616-4488-bee7-53e2ed0eab0e,E943a,Butan,,e943a-butan,Övriga tillsatser,Oklart ursprung,3,Neutral,,,,,,"[""Begränsa intaget av processade livsmedel"",""Välj naturliga alternativ när möjligt""]","[""Naturliga alternativ"",""Ekologiska produkter"",""Hemgjorda alternativ""]",Butan är ett livsmedelstillsats som klassificeras som övriga tillsatser.,Butan (E943a) är ett övriga tillsatser som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.,E943a Butan - lågrisk Övriga tillsatser | E-ämnen Guide,"E943a (Butan) - Information om detta övriga tillsatser. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 17:45:11.847197+00,2025-09-17 09:08:58.02175+00,true
